2.420404180884361267e-02 3.986904011775600082e-02
4.744352400302886963e-02 5.940739819474299965e-02
8.171811699867248535e-02 7.659656706755858802e-02
1.049817726016044617e-01 9.237368376341009713e-02
2.384022176265716553e-01 1.275738090911945344e-01
5.187100172042846680e-01 1.564194575167803802e-01
8.068625330924987793e-01 1.701303745887125241e-01
1.090614080429077148e+00 1.784336026004304798e-01
1.377950668334960938e+00 1.838619049028556440e-01
