3.950382769107818604e-02 4.261467927997287380e-02
7.267794013023376465e-02 6.615598903226514726e-02
1.202508509159088135e-01 8.500244501303980127e-02
3.287107944488525391e-01 1.236110290962003921e-01
6.862647533416748047e-01 1.533509228702696348e-01
1.046604871749877930e+00 1.646415628044009261e-01
1.383978247642517090e+00 1.736143914893250317e-01
